Basin_ID;Contour_ID;Height_min;Height_max;Height_mean;Houses;Population_echt;Population;area (m2);DEV_1_Value;DEV_2_Value;DEV_3_Value;DEV_5_Value;DEV_7_Value;;;;;;;;;;;
33;26;7;7.25;7.13;847.8;4627;8703.72;493229.1;0;339720.7;508298.8;2955730.3;55297.4;;;;;;;;;;;
33;27;7.25;7.5;7.35;552.4;2868.7;5396.23;317003.5;0;124121.9;360096.6;1768639.1;162249.7;;;;;;;;;;;
33;28;7.5;7.75;7.6;219.2;1103.4;2075.58;121432.6;0;36665.4;205635.5;514048.7;12715.4;;;;;;;;;;;
33;29;7.75;8;7.85;74.4;362.9;682.64;38787.8;0;19350.4;72298.1;140408.8;1860.8;;;;;;;;;;;
33;30;8;8.25;8.09;28.3;139.2;261.85;15254.3;0;11110.7;15141.2;63687.3;621.9;;;;;;;;;;;
33;31;8.25;8.5;8.34;7.4;38.3;72.05;4246.4;0;4429.7;5246.2;22834.8;0;;;;;;;;;;;
33;32;8.5;8.75;8.57;4.2;22.6;42.51;2579.4;0;2537.6;852.5;16500.1;0;;;;;;;;;;;
33;33;8.75;9;8.82;2.3;12.1;22.76;1392.7;0;2693.6;0;4580.8;0;;;;;;;;;;;
33;34;9;9.25;9.07;1.9;10.3;19.38;1212.4;0;4052.9;0;3043;0;;;;;;;;;;;
33;35;9.25;9.5;9.31;1.1;6.1;11.47;720.6;0;1818.8;0;2369.4;0;;;;;;;;;;;
34;21;5.75;6;5.89;17.3;88.5;166.47;25066.2;0;5411.8;0;0;0;;;;;;;;;;;
34;22;6;6.25;6.15;58.6;305.1;573.92;80616.5;0;58746.4;0;0;0;;;;;;;;;;;
34;23;6.25;6.5;6.39;194.2;1071.6;2015.76;209099.1;0;270149.7;0;0;0;;;;;;;;;;;
34;24;6.5;6.75;6.62;257.1;1470.6;2766.3;227618.7;0;231868.5;450.3;0;0;;;;;;;;;;;
34;25;6.75;7;6.86;167.6;966.6;1818.24;145014.3;0;114026.1;708;0;0;;;;;;;;;;;
34;26;7;7.25;7.12;93.8;546.3;1027.63;76023.8;0;76812;800.2;0;0;;;;;;;;;;;
34;27;7.25;7.5;7.31;22.9;132.3;248.87;17029;0;19382.2;865.3;0;0;;;;;;;;;;;
34;28;7.5;7.75;7.62;2.6;13.1;24.64;3634.5;0;1307.3;278.3;0;0;;;;;;;;;;;
34;29;7.75;8;7.87;2.6;13.5;25.39;3920.1;0;2243.5;69.2;0;0;;;;;;;;;;;
34;30;8;8.25;8.08;0.8;3.9;7.34;1125;0;762.4;0;0;0;;;;;;;;;;;
35;20;5.5;5.75;5.44;1.3;6.6;12.42;1937.6;0;371.6;0;0;18.4;;;;;;;;;;;
35;21;5.75;6;5.83;1.9;9.7;18.25;2873.9;0;509.2;0;0;232;;;;;;;;;;;
35;22;6;6.25;6.16;16.3;83.4;156.88;24516.2;0;2240.3;0;0;6905.1;;;;;;;;;;;
35;23;6.25;6.5;6.4;65.6;334.6;629.41;98423;0;9974.1;0;0;19656.8;;;;;;;;;;;
35;24;6.5;6.75;6.66;284.8;1452.2;2731.69;458736.8;0;30298.3;0;0;545184.7;;;;;;;;;;;
35;25;6.75;7;6.88;457.6;2504;4710.21;834626.6;0;242734.1;0;0;1581004.2;;;;;;;;;;;
35;26;7;7.25;7.12;340.7;1802.5;3390.63;637131.5;0;158106.9;0;0;1196370.1;;;;;;;;;;;
35;27;7.25;7.5;7.37;356.6;1849.6;3479.23;627130.9;0;54322.4;0;0;883178.2;;;;;;;;;;;
35;28;7.5;7.75;7.62;226.4;1194.3;2246.56;418870.2;0;31126.8;0;0;1022809.3;;;;;;;;;;;
35;29;7.75;8;7.86;120;654.6;1231.35;241502;0;20418.3;0;0;623200.6;;;;;;;;;;;
35;30;8;8.25;8.11;58.1;320.1;602.13;124332.1;0;16026.4;0;0;488169.1;;;;;;;;;;;
35;31;8.25;8.5;8.37;38.4;217.4;408.95;72309.2;0;19429.3;0;0;226095.6;;;;;;;;;;;
35;32;8.5;8.75;8.61;21.6;125.6;236.26;39103;0;8761.8;0;0;112167;;;;;;;;;;;
35;33;8.75;9;8.88;14.4;86.2;162.15;29339.9;0;8032.4;0;0;64359.7;;;;;;;;;;;
35;34;9;9.25;9.12;19.4;120.9;227.42;39495;0;9193.4;0;0;40182.4;;;;;;;;;;;
35;35;9.25;9.5;9.37;18.1;113.8;214.07;35773.5;0;8396.5;0;0;3004.2;;;;;;;;;;;
35;36;9.5;9.75;9.62;12.8;80.7;151.8;25649.1;0;6340.9;0;0;260.3;;;;;;;;;;;
35;37;9.75;10;9.87;10.1;63.7;119.82;20461.3;0;5861;0;0;0;;;;;;;;;;;
35;38;10;10.25;10.12;6.7;42.1;79.19;13483;0;3944.9;0;0;0;;;;;;;;;;;
35;39;10.25;10.5;10.38;6.3;39.8;74.87;12645.1;0;3224;0;0;0;;;;;;;;;;;
35;40;10.5;10.75;10.64;9.2;58.9;110.8;18260;0;3022.2;0;0;0;;;;;;;;;;;
35;41;10.75;11;10.86;14.6;93;174.94;28661.1;0;4057.3;0;0;0;;;;;;;;;;;
35;42;11;11.25;11.11;5.4;34.7;65.27;10696.3;0;2193.3;0;0;0;;;;;;;;;;;
35;43;11.25;11.5;11.38;4.7;30.1;56.62;9300.9;0;2242.2;0;0;0;;;;;;;;;;;
35;44;11.5;11.75;11.62;3.2;20.4;38.37;6288.6;0;1815.7;0;0;0;;;;;;;;;;;
35;45;11.75;12;11.87;3.8;24.1;45.33;7442.2;0;2166.4;0;0;0;;;;;;;;;;;
35;46;12;12.25;12.12;3.5;22.5;42.32;6938.3;0;2036.7;0;0;0;;;;;;;;;;;
35;47;12.25;12.5;12.38;3.1;19.9;37.43;6122.7;0;1844.4;0;0;0;;;;;;;;;;;
35;48;12.5;12.75;12.63;5;31.7;59.63;9761;0;2807.8;0;0;0;;;;;;;;;;;
35;49;12.75;13;12.87;7.5;47.7;89.73;14679.7;0;4353.3;0;0;0;;;;;;;;;;;
35;50;13;13.25;13.14;10.1;64.7;121.71;19913.2;0;6256.8;0;0;0;;;;;;;;;;;
35;51;13.25;13.5;13.38;12.1;77.2;145.22;23764.4;0;7881.9;0;0;0;;;;;;;;;;;
35;52;13.5;13.75;13.62;5.7;36.2;68.09;11158.1;0;4970;0;0;0;;;;;;;;;;;
35;53;13.75;14;13.86;5.4;34.3;64.52;10543.4;0;5508.9;0;0;0;;;;;;;;;;;
35;54;14;14.25;14.13;4.5;29;54.55;8924.2;0;4783.4;0;0;0;;;;;;;;;;;
35;55;14.25;14.5;14.39;5.9;37.9;71.29;11664.3;0;6278.3;0;0;0;;;;;;;;;;;
35;56;14.5;14.75;14.6;6;38.3;72.05;11779.3;0;6334.7;0;0;0;;;;;;;;;;;
35;57;14.75;15;14.83;0.7;4.3;8.09;1317.5;0;659.2;0;0;0;;;;;;;;;;;
36;21;5.75;6;5.79;15.5;120.6;226.86;10405.6;0;1374.3;0;0;139.1;;;;;;;;;;;
36;22;6;6.25;6.17;278;2204.1;4146.07;174986.1;0;15735;0;0;6492;;;;;;;;;;;
36;23;6.25;6.5;6.39;612;4820.2;9067.14;494138.1;0;49371.8;0;0;43592.3;;;;;;;;;;;
36;24;6.5;6.75;6.62;1078.9;8476.6;15945.1;873910.4;0;171770.2;0;0;273327.4;;;;;;;;;;;
36;25;6.75;7;6.86;460.6;3551.6;6680.82;313264.1;0;36131.8;0;0;185717.5;;;;;;;;;;;
36;26;7;7.25;7.11;249.9;1884.4;3544.69;171750.1;0;23676.6;0;0;65927.2;;;;;;;;;;;
36;27;7.25;7.5;7.34;86.7;652.8;1227.96;57283;0;7344;0;0;45890.8;;;;;;;;;;;
36;28;7.5;7.75;7.62;30;238;447.7;18748.7;0;991.8;0;0;58703.6;;;;;;;;;;;
36;29;7.75;8;7.86;30.9;245.9;462.56;19196;0;662.4;0;0;72938.2;;;;;;;;;;;
36;30;8;8.25;8.12;21.9;174;327.31;13581.9;0;176.9;0;0;37128.3;;;;;;;;;;;
36;31;8.25;8.5;8.36;17.8;141.7;266.55;11080.2;0;362.2;0;0;37721;;;;;;;;;;;
36;32;8.5;8.75;8.58;4.7;37.2;69.98;2929.1;0;102.2;0;0;13442.4;;;;;;;;;;;
36;33;8.75;9;8.87;1.7;13.5;25.39;1048.6;0;65.2;0;0;2964.7;;;;;;;;;;;
36;34;9;9.25;9.13;1.7;13.9;26.15;1082.8;0;47.6;0;0;4260.2;;;;;;;;;;;
37;14;4;4.25;4.14;22.4;128.1;240.97;10228.5;0;139104.4;0;0;0;;;;;;;;;;;
37;15;4.25;4.5;4.36;16.1;92.3;173.62;8088.7;0;105268.9;0;0;0;;;;;;;;;;;
37;16;4.5;4.75;4.62;11.4;65.5;123.21;5731.7;0;75774.5;0;0;0;;;;;;;;;;;
37;17;4.75;5;4.86;9.2;53.1;99.88;5026.4;0;66723.1;0;0;0;;;;;;;;;;;
37;18;5;5.25;5.1;8.9;51.1;96.12;5303;0;70311.9;0;0;0;;;;;;;;;;;
37;19;5.25;5.5;5.37;12.8;73.9;139.01;7869.5;0;104715.4;0;421.7;0;;;;;;;;;;;
37;20;5.5;5.75;5.65;42;241.2;453.71;23871.7;0;311584.3;0;5120.9;0;;;;;;;;;;;
37;21;5.75;6;5.89;149.9;859.5;1616.78;78188.7;0;1001472.1;0;33255.9;0;;;;;;;;;;;
37;22;6;6.25;6.12;248.2;1420.4;2671.88;119169.4;0;1468005.9;0;100490.5;0;;;;;;;;;;;
37;23;6.25;6.5;6.37;141.7;811.9;1527.24;71286.1;0;902749.6;0;43557.9;0;;;;;;;;;;;
37;24;6.5;6.75;6.63;176.9;1012.8;1905.15;86054.7;0;1153309.1;0;21447.6;0;;;;;;;;;;;
37;25;6.75;7;6.88;165;952.1;1790.97;106531.1;0;1424230.2;0;21236.8;0;;;;;;;;;;;
37;26;7;7.25;7.11;123.5;720;1354.37;106030.2;0;1344235.8;0;25273.2;0;;;;;;;;;;;
37;27;7.25;7.5;7.34;32.2;185.8;349.5;21080.7;0;234014.6;0;20664.4;0;;;;;;;;;;;
37;28;7.5;7.75;7.62;34.6;197.2;370.95;14639.2;0;65996.3;0;76964.4;0;;;;;;;;;;;
37;29;7.75;8;7.85;7.4;42;79.01;3140.3;0;18705.4;0;14293.9;0;;;;;;;;;;;
37;30;8;8.25;8.12;4.4;25;47.03;1813.8;0;5543;0;11055.2;0;;;;;;;;;;;
37;31;8.25;8.5;8.38;4.3;24.4;45.9;1768.7;0;335.9;0;13360.6;0;;;;;;;;;;;
37;32;8.5;8.75;8.6;3.4;19.6;36.87;1423.7;0;0;0;11085.3;0;;;;;;;;;;;
37;33;8.75;9;8.87;3.2;18.5;34.8;1342.3;0;0;0;11296.1;0;;;;;;;;;;;
38;18;5;5.25;5.14;14.2;85.1;160.08;9994.5;0;39854.8;0;0;0;;;;;;;;;;;
38;19;5.25;5.5;5.4;33;197.1;370.76;22764.6;0;82302.5;0;0;0;;;;;;;;;;;
38;20;5.5;5.75;5.65;187.8;1121.5;2109.62;130344.1;0;268221.7;0;7.3;0;;;;;;;;;;;
38;21;5.75;6;5.89;482.8;2882;5421.25;337463.7;0;690506.5;0;489.7;0;;;;;;;;;;;
38;22;6;6.25;6.13;720.5;4291.8;8073.19;497452.4;0;870225.3;0;1459.6;0;;;;;;;;;;;
38;23;6.25;6.5;6.37;573.4;3432.4;6456.59;385346.4;0;659924.2;0;3659.4;0;;;;;;;;;;;
38;24;6.5;6.75;6.62;506.5;3058.6;5753.45;340838.2;0;515629.6;0;1957.6;0;;;;;;;;;;;
38;25;6.75;7;6.86;293.6;1806.9;3398.91;178008.2;0;181568.2;0;13203.1;0;;;;;;;;;;;
38;26;7;7.25;7.13;247.5;1473.2;2771.2;146704.2;0;278340.5;0;19417.6;0;;;;;;;;;;;
38;27;7.25;7.5;7.34;120.7;698.9;1314.68;60544.3;0;78786.2;0;38955.2;0;;;;;;;;;;;
38;28;7.5;7.75;7.61;68.4;390.3;734.18;28376.9;0;34218.8;0;21335.4;0;;;;;;;;;;;
38;29;7.75;8;7.87;31.6;180.4;339.35;13078.8;0;30783.5;0;5183.7;0;;;;;;;;;;;
38;30;8;8.25;8.13;35.9;204.9;385.43;14849.6;0;49453.2;0;25543.4;0;;;;;;;;;;;
38;31;8.25;8.5;8.34;27.9;159.2;299.47;11541;0;44378.1;0;34336.6;0;;;;;;;;;;;
38;32;8.5;8.75;8.56;1.5;8.7;16.37;633.6;0;3737.8;0;95.5;0;;;;;;;;;;;
39;19;5.25;5.5;5.43;134;763.8;1436.76;70308.7;0;540180.4;0;0;0;;;;;;;;;;;
39;20;5.5;5.75;5.61;387.2;2206.3;4150.21;210151.6;0;1896267.9;0;0;0;;;;;;;;;;;
39;21;5.75;6;5.87;163.7;933.3;1755.6;74116.9;0;467072;0;0;0;;;;;;;;;;;
39;22;6;6.25;6.11;119.9;684.1;1286.84;51229.7;0;233643.3;0;0;0;;;;;;;;;;;
39;23;6.25;6.5;6.36;70.3;401.3;754.87;29468.2;0;233044.8;0;0;0;;;;;;;;;;;
39;24;6.5;6.75;6.63;95.4;544.6;1024.43;39690.8;0;465250.1;0;783.2;0;;;;;;;;;;;
39;25;6.75;7;6.88;105.6;602.6;1133.53;43877.3;0;472014.7;0;35037.3;0;;;;;;;;;;;
39;26;7;7.25;7.13;78.7;449.7;845.92;33093.4;0;234977.4;0;100824.5;0;;;;;;;;;;;
39;27;7.25;7.5;7.37;133.9;763.7;1436.57;55497.2;0;131740.1;0;334634.7;0;;;;;;;;;;;
39;28;7.5;7.75;7.61;99.8;569.1;1070.52;41247.8;0;57009.8;0;267304.6;0;;;;;;;;;;;
39;29;7.75;8;7.86;22.5;128.1;240.97;9286.6;0;9273;0;58053.2;0;;;;;;;;;;;
39;30;8;8.25;8.13;23.7;135;253.94;9787;0;35814.9;0;30002.6;0;;;;;;;;;;;
39;31;8.25;8.5;8.37;39.8;227;427;16455.8;0;83310.8;0;22280.7;0;;;;;;;;;;;
39;32;8.5;8.75;8.62;44.2;252;474.03;18264.1;0;71636.4;0;49846.3;0;;;;;;;;;;;
39;33;8.75;9;8.86;25.2;143.8;270.5;10424.5;0;25591.8;0;46793.4;0;;;;;;;;;;;
39;34;9;9.25;9.08;12;68.4;128.67;4960;0;22078.2;0;10024.7;0;;;;;;;;;;;
40;21;5.75;6;5.91;70.3;556.9;1047.57;53535.2;0;7102.2;0;0;0;;;;;;;;;;;
40;22;6;6.25;6.15;156.6;1235.7;2324.44;147933.4;0;17769.8;0;0;0;;;;;;;;;;;
40;23;6.25;6.5;6.39;300.7;2340.3;4402.27;449115.3;0;55544.5;0;0;0;;;;;;;;;;;
40;24;6.5;6.75;6.61;208.8;1643.5;3091.54;217504.3;0;42847.1;0;0;0;;;;;;;;;;;
40;25;6.75;7;6.86;122;964.5;1814.29;106103.7;0;36738.1;0;0;0;;;;;;;;;;;
40;26;7;7.25;7.11;47.7;365.1;686.78;45263.1;0;10625.5;0;0;0;;;;;;;;;;;
40;27;7.25;7.5;7.36;14.1;94.9;178.51;20391;0;3910.6;0;0;0;;;;;;;;;;;
40;28;7.5;7.75;7.63;2.6;17.9;33.67;15573.1;0;3802.5;0;0;0;;;;;;;;;;;
40;29;7.75;8;7.85;1.4;9.3;17.49;11096.2;0;2758.7;0;0;0;;;;;;;;;;;
40;30;8;8.25;8.13;0.7;4.5;8.46;4421.6;0;1028.5;0;0;0;;;;;;;;;;;
40;31;8.25;8.5;8.34;0.5;3.9;7.34;2129.9;0;329.4;0;0;0;;;;;;;;;;;
40;32;8.5;8.75;8.6;0.5;3.6;6.77;706.1;0;61.5;0;0;0;;;;;;;;;;;
41;15;4.25;4.5;4.41;0.9;5.2;97.8;2634.9;0;21231.4;0;0;0;;;;;;;;;;;
41;16;4.5;4.75;4.64;1.7;9.7;182.5;10331.9;0;75504.5;0;0;0;;;;;;;;;;;
41;17;4.75;5;4.89;2.3;12.5;235.1;16921.8;0;89744.7;0;0;0;;;;;;;;;;;
41;18;5;5.25;5.15;7.5;41.5;780.6;51659.5;0;263705.3;0;0;0;;;;;;;;;;;
41;19;5.25;5.5;5.41;21.4;115.2;2167;193332.6;0;1311745.7;0;0;0;;;;;;;;;;;
41;20;5.5;5.75;5.64;112.4;608.4;11444;948824.6;0;6185964.7;0;0;0;;;;;;;;;;;
41;21;5.75;6;5.86;228.2;1258.2;23667;1518706.7;0;7290812.4;0;0;0;;;;;;;;;;;
41;22;6;6.25;6.09;109.1;612;11512;496724.7;0;2502206.6;0;0;0;;;;;;;;;;;
41;23;6.25;6.5;6.36;43.5;249.8;4698.9;96940.7;0;558307.6;0;0;0;;;;;;;;;;;
41;24;6.5;6.75;6.61;26.2;153.1;2879.9;44502.3;0;305042.3;0;0;0;;;;;;;;;;;
41;25;6.75;7;6.88;36.3;212.8;4002.9;39228.3;0;395727.3;0;0;0;;;;;;;;;;;
41;26;7;7.25;7.13;43.9;256.7;4828.7;47601.6;0;486923.2;0;0;0;;;;;;;;;;;
41;27;7.25;7.5;7.35;19.3;112.6;2118.1;24091.8;0;215812.5;0;0;0;;;;;;;;;;;
41;28;7.5;7.75;7.58;0.7;4.2;79;3039.9;0;7235.4;0;0;0;;;;;;;;;;;
41;29;7.75;8;7.89;0.1;0.4;7.5;1222.7;0;171.8;0;0;0;;;;;;;;;;;
41;30;8;8.25;8.09;0;0.2;3.8;609.1;0;87;0;0;0;;;;;;;;;;;
42;19;5.25;5.5;5.41;42.8;239.6;450.7;28359.8;0;109011.8;0;67083.9;0;;;;;;;;;;;
42;20;5.5;5.75;5.65;164.9;931.6;1752.41;110612.8;0;422564.3;0;209902.1;0;;;;;;;;;;;
42;21;5.75;6;5.84;150.4;849.9;1598.72;100904.6;0;381405.8;0;187594.3;0;;;;;;;;;;;
42;22;6;6.25;6.13;68.4;359.3;675.87;41575.4;0;115302.1;0;124078.3;0;;;;;;;;;;;
42;23;6.25;6.5;6.39;101;523.8;985.31;60328.1;0;141883.6;0;212016;0;;;;;;;;;;;
42;24;6.5;6.75;6.64;237.9;1284.3;2415.86;150130.5;0;197054;0;973618.7;0;;;;;;;;;;;
42;25;6.75;7;6.89;414.7;2269.9;4269.85;266821.5;0;272275.2;63246;2022739.6;0;;;;;;;;;;;
42;26;7;7.25;7.12;551.8;3128.2;5884.37;372184.2;0;160903.2;1184882.2;3363450.4;0;;;;;;;;;;;
42;27;7.25;7.5;7.35;261.1;1440.5;2709.68;169637.8;0;86472.5;2192.1;1463842.3;0;;;;;;;;;;;
42;28;7.5;7.75;7.59;76.5;407.2;765.97;47348.3;0;25482.8;0;371474.9;0;;;;;;;;;;;
42;29;7.75;8;7.86;20.1;110.8;208.42;13050;0;8549.9;0;104751.9;0;;;;;;;;;;;
42;30;8;8.25;8.12;15.9;90.2;169.67;10721.5;0;6342.2;0;90024.6;0;;;;;;;;;;;
42;31;8.25;8.5;8.37;16.2;91.2;171.55;10822.6;0;7246.1;0;90479.1;0;;;;;;;;;;;
42;32;8.5;8.75;8.62;21.6;125.8;236.64;15078.8;0;4988.6;0;150179.5;0;;;;;;;;;;;
42;33;8.75;9;8.84;5.6;32.1;60.38;3833.8;0;1431;0;39259.8;0;;;;;;;;;;;
42;34;9;9.25;9.09;1.1;6.4;12.04;770.1;0;181.9;0;8630.5;0;;;;;;;;;;;
43;19;5.25;5.5;5.43;36.7;159.6;300.22;12096.5;0;5930.7;56960.6;46354.1;0;;;;;;;;;;;
43;20;5.5;5.75;5.63;230;1000.6;1882.2;75816.5;0;209182.6;245694.3;410797.1;0;;;;;;;;;;;
43;21;5.75;6;5.9;340.7;1481.9;2787.56;112293.8;0;511377.6;222402.8;421282.5;0;;;;;;;;;;;
43;22;6;6.25;6.12;662.9;2883.3;5423.7;218480.5;0;991196.2;179354.5;499990.2;0;;;;;;;;;;;
43;23;6.25;6.5;6.36;370.7;1612.6;3033.42;122194;0;567373.4;112306.3;193316.3;0;;;;;;;;;;;
43;24;6.5;6.75;6.62;313.3;1362.6;2563.15;103249.1;0;383271.6;170463.3;225272.9;0;;;;;;;;;;;
43;25;6.75;7;6.87;283.8;1234.8;2322.75;93634.2;0;189630;366888;190235.9;0;;;;;;;;;;;
43;26;7;7.25;7.12;227.9;996.7;1874.86;76389.3;0;133806.9;482071.2;102419.8;0;;;;;;;;;;;
43;27;7.25;7.5;7.36;178;776;1459.71;59074.5;0;120061.2;407262.6;78490.6;0;;;;;;;;;;;
43;28;7.5;7.75;7.61;123.2;535.8;1007.88;40601.6;0;66599.4;247991.7;78993.8;0;;;;;;;;;;;
43;29;7.75;8;7.87;75;326;613.23;24704.6;0;36213.9;115508.9;74280.7;0;;;;;;;;;;;
43;30;8;8.25;8.1;46.3;201.3;378.66;15252.5;0;45261.6;48030.9;59635.4;0;;;;;;;;;;;
43;31;8.25;8.5;8.37;20.8;90.5;170.24;6858.9;0;1830.3;28890.4;48911.7;0;;;;;;;;;;;
43;32;8.5;8.75;8.62;8.4;36.7;69.04;2782.7;0;0;19786.1;10050.9;0;;;;;;;;;;;
43;33;8.75;9;8.86;5.6;24.2;45.52;1837.3;0;0;14266.5;0;0;;;;;;;;;;;
43;34;9;9.25;9.11;2.1;9.3;17.49;703.5;0;0;5595.8;0;0;;;;;;;;;;;
